Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price
1949,1,1,0,Suburbs,1960.0,512.077988518764,801.5164500876717,84.0,479239.1123899255
2411,3,1,2,Standard,2010.0,150.0,0.0,56.0,782265.2634486086
2897,4,3,0,Rural,2007.0,508.09158230184,0.0,59.0,561720.4645386225
2443,2,2,2,Standard,1970.0,186.74964279114513,837.2286880684487,89.0,829052.0033963602
2062,1,1,1,Standard,2008.0,463.5187497745585,0.0,14.0,525348.5117427673
2695,2,2,0,Premium,1967.0,0.0,1213.3765640306433,94.0,1540292.238469695
739,2,2,0,Standard,1968.0,0.0,200.0,24.0,324378.6986946461
2024,2,2,1,Standard,1974.0,366.44960887031255,716.7874939742688,22.0,639987.9845046817
1442,4,3,0,Rural,2013.0,629.3651510009871,570.9043769956127,8.0,322850.66658624116
3431,3,2,0,Premium,1992.0,477.19603599717385,1201.6943383793011,48.0,1710185.110207843
2430,4,2,1,Standard,1976.0,709.0321108937021,767.4374711854607,61.0,877110.7900361225
3315,2,1,1,Suburbs,2018.0,498.0796756963567,0.0,86.0,825069.8788476605
2845,5,3,0,Standard,1979.0,619.5851179261484,902.4714660250974,31.0,988454.1486268997
2210,3,1,1,Standard,1970.0,150.0,989.6576664949336,44.0,808327.4486717988
2957,2,2,0,Rural,2010.0,627.2764590165334,0.0,10.0,435557.05092522135
3431,3,2,0,Premium,1992.0,477.19603599717385,1201.6943383793011,48.0,1710185.110207843
1749,3,2,0,Rural,1999.0,664.5106068877783,0.0,88.0,523577.2144267695
1854,4,3,0,Standard,1987.0,602.7935958097687,671.918834099117,67.0,873876.2733112006
2332,2,1,0,Suburbs,1965.0,326.2180817778299,854.4092663642783,70.0,611359.382115096
2561,2,2,1,Rural,1961.0,178.02026417367793,0.0,7.0,340284.16015731945
3776,3,2,1,Rural,2014.0,368.81315349008287,2000.0,9.0,663704.3226991029
911,2,2,1,Premium,2011.0,181.70665361481767,612.9392958546737,74.0,1061921.2521148433
2107,2,2,1,Downtown,1989.0,202.12420632518143,0.0,,904928.1579231513
2356,3,2,0,Suburbs,2003.0,382.78167675481745,1001.4459482210866,88.0,764011.0338222843
3233,5,2,1,Downtown,1969.0,493.539929057802,1408.489298520601,13.0,1221123.8388004461
890,2,1,0,Premium,1991.0,417.55615533718947,610.0172295360189,6.0,648694.9327325008
2067,3,1,2,Suburbs,1996.0,243.3871096264239,0.0,73.0,630460.8020921961
2442,2,2,1,Suburbs,1996.0,250.52073750721604,0.0,88.0,746051.1167138204
1084,2,2,0,Standard,2013.0,287.7588017833457,551.4566865915193,79.0,598434.5478429263
2385,3,2,1,Rural,1969.0,309.5563286677873,933.6247289925896,35.0,404344.53042927716
3945,2,2,0,Standard,1995.0,227.94016004213847,1901.285111498008,44.0,1031263.4027679709
1697,2,2,1,Suburbs,1981.0,152.4468243768206,0.0,85.0,633369.935000834
1887,2,2,0,Rural,1994.0,150.0,1057.291145169443,100.0,440263.0040934449
2708,2,1,1,Rural,2013.0,539.6309933598537,977.0327188570635,26.0,492674.56722462544
1955,4,3,2,Standard,1998.0,623.8914921196053,561.6200054022574,36.0,873255.4356435147
3310,2,2,2,Premium,1988.0,150.0,1324.164267355892,31.0,1623144.241570095
2496,2,2,1,Rural,2023.0,618.6156924055654,844.1927371717956,,640412.9107327712
3351,3,2,0,Suburbs,1963.0,0.0,1184.7982175266893,41.0,824363.8313169207
814,4,3,0,Standard,2015.0,510.3164929306238,0.0,59.0,687347.4355242264
1948,3,2,0,Standard,1971.0,607.357411853491,765.033218494949,81.0,789560.2687405524
2143,2,2,1,Suburbs,1965.0,404.54030066629286,715.8756488087404,2.0,464777.88108370616
3457,3,1,0,Downtown,1998.0,326.3105458508017,1174.723969831218,18.0,1189071.4605941789
3053,1,1,0,Standard,2010.0,702.714509925323,964.2062507396092,41.0,866286.8935789014
2456,3,2,0,Standard,2024.0,597.7911742267067,1244.3514331748074,48.0,901442.1242774307
2610,3,1,0,Standard,2004.0,317.2708899847555,0.0,1.0,641549.818347264
2099,4,3,2,Premium,1982.0,0.0,930.928305461589,42.0,1471073.3212283622
1763,4,3,2,Standard,2013.0,442.79229267512414,0.0,6.0,720809.4778225452
1239,3,2,1,Suburbs,1998.0,371.7269710361756,200.0,48.0,523454.8167750926
1160,4,3,1,Rural,2000.0,292.57082295800103,590.1330819775346,34.0,381813.64314024325
2123,3,2,1,Standard,1986.0,0.0,0.0,84.0,704312.8633739384
2843,3,2,0,Suburbs,1964.0,0.0,1248.2343537957324,8.0,579529.8795503111
2914,1,1,0,Standard,1983.0,271.58385210153546,0.0,27.0,674976.7405484511
2398,2,1,1,Suburbs,1978.0,663.2966605949957,922.662046663736,,661592.7404695541
3907,3,1,0,Standard,1975.0,509.47645526724745,1307.8979581390147,10.0,966724.0400817503
2284,2,2,1,Downtown,2021.0,519.3149060211149,0.0,20.0,966018.0594015672
1083,3,1,0,Suburbs,2025.0,477.11990499896785,200.0,31.0,473052.2450120339
2963,3,2,1,Standard,1973.0,714.4241914076426,1436.747693500732,23.0,937079.1924808406
4001,3,2,0,Standard,2021.0,245.80088901738415,1677.6892367036094,91.0,1279223.3677234745
1563,2,1,1,Rural,2015.0,447.14339732180605,413.7390824937373,17.0,297990.10479560716
2503,5,2,1,Standard,1960.0,475.9545206593094,876.7718090855731,38.0,858837.5377123964
1974,3,2,0,Rural,2017.0,161.1987314322025,1014.7664358023502,72.0,521912.26227381174
1740,5,3,1,Standard,2013.0,0.0,0.0,74.0,857715.9532032226
2505,3,2,1,Suburbs,2007.0,431.6308537765772,1249.559300762322,54.0,746364.6935247943
3234,3,2,0,Standard,1961.0,356.4425512523805,0.0,80.0,869943.3851796429
2257,4,2,0,Standard,1976.0,525.3954886408416,701.9781185587763,,676972.5942564395
2640,2,1,1,Premium,1989.0,426.17734923186924,1389.1358161027792,48.0,1431498.5116102996
2339,2,2,0,Suburbs,1992.0,406.4360989251537,978.3724465657899,27.0,554123.3656971056
2381,2,2,0,Standard,1991.0,632.1461160392906,982.9564734200472,48.0,791143.2116436887
1974,2,1,2,Standard,2006.0,0.0,0.0,76.0,703742.6711372971
1878,1,1,1,Suburbs,2010.0,527.3208186597174,495.67903518878813,23.0,473442.83721454116
1186,3,2,2,Standard,1990.0,281.3989540116108,417.41383627136446,92.0,757564.5936443965
600,4,2,0,Rural,2016.0,420.9522947927848,0.0,46.0,338169.23014649894
1744,4,2,1,Premium,1961.0,422.48082969029116,669.6242638788576,,1278357.9953238247
2819,2,2,2,Downtown,2007.0,0.0,1156.1503174692857,67.0,1235514.0817528453
2920,3,1,0,Standard,2020.0,345.7803506254807,0.0,89.0,921919.3938821966
2725,4,4,1,Premium,1976.0,658.3401086480538,0.0,57.0,1666009.7248220427
2723,2,2,1,Standard,1983.0,348.2294154285114,0.0,95.0,896520.4044272986
1626,1,1,0,Suburbs,2019.0,448.0759618897957,0.0,83.0,522406.8912334473
2444,3,2,1,Rural,2025.0,416.8506923098565,0.0,95.0,512107.80704279355
828,3,2,0,Rural,2007.0,150.0,266.547548122502,59.0,326475.7946693416
1425,2,2,0,Suburbs,1992.0,493.0139796380301,617.4082447726053,20.0,428214.6602213327
2253,2,1,1,Standard,1963.0,431.4031495281422,933.2221781279195,,775495.7561110024
2203,3,2,0,Suburbs,,341.3232754546419,694.4731566821115,97.0,758676.1687806913
2215,4,4,0,Standard,2008.0,475.63858667262275,962.9941962639394,62.0,991380.7106667459
3034,2,2,1,Standard,2021.0,472.399753906196,1292.3144022309186,42.0,972694.6516448729
1856,4,3,0,Rural,1988.0,340.2492065966871,489.38288038035336,6.0,395115.04641488456
1616,2,1,0,Suburbs,1972.0,487.87259462011764,727.3408225320883,75.0,661670.1134072172
1888,2,2,1,Rural,1960.0,506.5636801137174,695.168879955447,9.0,370697.7698746259
2537,4,2,2,Downtown,2015.0,289.07341430589213,0.0,52.0,1256935.976137613
2615,2,1,0,Suburbs,2020.0,205.17946689222077,0.0,78.0,675424.9699716499
3194,4,4,0,Standard,1982.0,192.76764116808425,1262.8695947484487,96.0,1205264.5211290861
2998,4,2,0,Suburbs,2025.0,282.47678074811887,1121.84744225367,,704350.1975481749
2660,3,2,1,Suburbs,1985.0,610.3314384254904,1050.726032157989,65.0,841623.2669098855
2021,4,3,1,Standard,2010.0,412.71965935392154,857.5205634115832,95.0,1004566.0174170078
1361,4,3,0,Suburbs,1965.0,638.6253000890457,587.9916351274808,74.0,623979.484217002
3049,3,2,1,Suburbs,2024.0,0.0,0.0,59.0,736545.6265909037
2300,5,4,1,Standard,2018.0,502.8337544825776,926.485223564486,68.0,1050934.353735115
1753,3,2,2,Suburbs,1979.0,331.1493309665636,932.5523964928624,46.0,600166.5173974
1493,3,2,2,Premium,1963.0,193.8401127288807,385.58765654189654,63.0,1186735.2086457647
2156,4,3,1,Standard,1998.0,517.655070365582,982.7561206597336,62.0,910752.8877838075
3011,1,1,0,Rural,1977.0,239.63435632510553,1127.8609717834395,59.0,473849.68480443704
1381,4,2,1,Suburbs,1981.0,422.8200578296174,566.7555652475386,93.0,744442.3378839331
2180,2,1,0,Suburbs,1983.0,335.43779369690736,1045.0806540004478,50.0,555888.0895242667
1925,3,2,2,Standard,1987.0,0.0,0.0,35.0,633547.6903620113
3096,3,1,0,Standard,1989.0,225.8133321279463,0.0,46.0,866276.5712792232
2093,4,4,0,Downtown,2017.0,422.17331354548674,0.0,15.0,1008504.5705749451
1622,3,2,1,Standard,1993.0,190.2464388309666,672.0828455781348,61.0,727644.8160378018
1814,4,2,2,Premium,1985.0,344.32120731077106,0.0,33.0,1249523.3792316597
2423,2,1,1,Rural,1994.0,545.3116931750877,1156.6412541163372,32.0,401781.39469589706
2006,3,2,1,Standard,2007.0,307.47170003446337,0.0,64.0,775325.5770540216
2119,3,1,1,Suburbs,1978.0,219.41715484405228,0.0,18.0,476848.2759129501
1640,4,2,1,Standard,2006.0,468.5156166550689,631.9603312825127,22.0,682325.859287055
1704,1,1,0,Rural,1967.0,0.0,574.0089649951806,100.0,368864.57810293103
1227,3,2,1,Suburbs,1986.0,466.75640498412804,679.8428624500764,54.0,645878.3260692813
2552,3,2,1,Downtown,1965.0,479.8894731421098,909.5441870259181,29.0,1033485.0209458737
2253,4,3,1,Rural,1989.0,513.08680977882,708.9111112051243,63.0,542033.7905531417
2359,1,1,0,Suburbs,2009.0,329.9716884400121,936.8829190465622,,566681.5095785902
2247,3,2,1,Suburbs,2005.0,561.603971479341,0.0,33.0,614500.8501425331
1651,3,2,1,Suburbs,1997.0,593.2315706599124,1078.7330870540159,20.0,637646.2279539834
1214,3,2,0,Standard,1995.0,243.61252696992608,420.94860939027853,44.0,564941.8261613906
2442,2,1,0,Suburbs,2004.0,0.0,0.0,94.0,609179.0301747078
3374,3,1,1,Suburbs,1983.0,295.4005512253812,1288.7917801693368,14.0,754050.2757715643
2635,2,2,1,Suburbs,1988.0,381.2237619557706,1045.564778700672,23.0,586549.7843820958
2570,3,2,0,Suburbs,1962.0,332.3997733647989,1123.3168293966787,76.0,697130.6715637663
2510,2,2,1,Rural,1984.0,276.5577061206464,1042.9215196922048,62.0,463695.0536174444
1364,2,1,0,Standard,2018.0,598.5640807018402,505.79014347830906,39.0,555552.7014091405
2357,5,3,1,Suburbs,2008.0,,927.6571192784485,70.0,856309.627181201
2851,3,2,0,Standard,1968.0,541.9822791575174,0.0,51.0,835106.8151827558
2025,3,2,0,Standard,1973.0,390.6229347734185,0.0,71.0,675839.0644627814
1723,2,2,1,Suburbs,1973.0,203.2419350633965,0.0,54.0,508066.22237325535
1605,1,1,1,Standard,1973.0,390.3366700634217,670.0725813441686,65.0,631212.8596286282
2432,1,1,0,Downtown,,199.775977361726,1134.8669256914893,52.0,994396.8626039216
2068,3,2,2,Standard,1966.0,0.0,0.0,23.0,613697.4265284976
2690,2,2,2,Suburbs,1966.0,298.54532454465914,783.9699475867202,18.0,579291.119798279
2142,1,1,2,Suburbs,2015.0,454.70676598127284,832.5917015864924,35.0,523469.15893875516
1796,2,2,0,Rural,1976.0,,881.1682538521114,39.0,352291.9096485373
2094,4,3,1,Suburbs,1960.0,164.04871860257495,0.0,44.0,617000.3791602169
2783,1,1,1,Premium,1993.0,271.8535524378456,1236.0295388075467,79.0,1542873.4066579852
1294,5,3,2,Suburbs,1963.0,489.72619044858504,0.0,78.0,645836.2220235252
3174,4,2,1,Suburbs,1997.0,277.59653920806954,1583.6783680675633,38.0,865280.7309086862
2580,3,1,0,Downtown,1976.0,467.7550301463909,1345.7363837682715,59.0,1108798.303744808
1389,4,3,0,Standard,2000.0,371.860176808474,458.9433211404827,7.0,574366.3444543362
2495,5,3,2,Suburbs,1966.0,317.0098511969859,0.0,18.0,663587.3469162141
2438,2,2,0,Standard,2001.0,530.6567939717826,0.0,68.0,826815.9750554585
3090,2,1,0,Standard,1973.0,,0.0,92.0,895677.1463609631
2251,4,3,1,Standard,2019.0,595.8664867431281,0.0,89.0,938252.7606269508
1625,4,3,1,Standard,2022.0,273.2154841844719,479.85520189068086,49.0,846667.1392555037
1275,3,2,1,Suburbs,1990.0,272.0848206145104,234.75575591913474,58.0,425388.2784728187
1930,4,2,0,Downtown,1994.0,613.980423160996,847.1242463406084,21.0,955173.5842704235
2175,2,1,1,Premium,1970.0,405.9193298955896,819.1782576803282,20.0,1046706.3909807598
2361,2,2,0,Downtown,2004.0,349.3376450947097,0.0,,754423.380638603
2103,3,2,1,Standard,2002.0,0.0,792.9805102024219,10.0,702448.6191567606
3519,3,2,0,Suburbs,1998.0,0.0,1355.1543725532338,55.0,853442.5051240606
2267,4,3,0,Standard,2010.0,271.21206615550216,1217.7680480852514,26.0,822659.0172826408
1882,3,1,1,Rural,1997.0,0.0,565.5003373234479,65.0,415004.0534432859
2551,3,2,1,Rural,1969.0,0.0,914.4739774596595,33.0,405673.0577363098
2055,1,1,0,Suburbs,1985.0,479.5635195962857,0.0,63.0,518831.2376909245
3171,1,1,1,Rural,1975.0,0.0,1235.5689133012368,100.0,1947889.5842410307
2745,5,3,1,Suburbs,1984.0,364.20744572340925,0.0,93.0,839511.0471275196
3020,4,3,1,Downtown,1984.0,,0.0,66.0,1260248.930552663
1775,3,2,0,Standard,2014.0,426.9499058307381,653.3048016891377,60.0,737640.8522306059
2178,3,2,1,Suburbs,1983.0,469.470771996256,829.9201885118916,57.0,659753.6289394336
2499,3,2,1,Suburbs,1993.0,264.7651757044726,1172.3948556823723,39.0,645657.4877205666
2839,4,3,0,Suburbs,1966.0,471.7749597693835,0.0,29.0,672207.7316996842
2279,3,2,0,Suburbs,1973.0,569.289110121787,874.4992941927619,32.0,534258.6188626521
1335,2,1,0,Standard,2011.0,307.05643679660653,0.0,10.0,459780.9148089864
2464,3,1,1,Premium,2024.0,0.0,902.6544237307346,57.0,1447041.8517352787
3651,2,2,1,Suburbs,1960.0,333.41102583476624,1542.5390627555057,84.0,915497.541451115
2355,5,3,1,Suburbs,2018.0,393.2221707362257,655.5960737558242,65.0,868247.1853839662
1093,1,1,0,Suburbs,1972.0,412.38857753131197,200.0,84.0,399549.9193912206
1110,3,1,1,Rural,2003.0,391.69097117764966,362.89346164750845,29.0,270936.3596404434
2253,2,2,0,Suburbs,1987.0,0.0,0.0,9.0,378580.07746609324
1552,3,1,0,Standard,1963.0,442.7328849572976,619.4080234175284,35.0,549014.4078740691
2155,1,1,1,Standard,1970.0,398.91440298256964,0.0,67.0,591715.8402708882
2629,4,2,0,Downtown,1964.0,387.633106127627,0.0,57.0,1063832.4601128802
1686,4,2,1,Standard,1970.0,,0.0,32.0,565392.6748559831
2050,2,2,0,Suburbs,2008.0,488.0563636101751,851.5388439925621,97.0,681607.5077254217
1175,4,3,1,Downtown,1968.0,442.42422401780544,0.0,15.0,726511.1561248023
2779,3,2,0,Rural,1998.0,310.6863422135476,1285.3308116873259,14.0,431110.29810967046
2249,3,2,1,Suburbs,2010.0,271.5848758844154,0.0,48.0,595797.8405196256
6054,3,2,1,Rural,1991.0,555.6200004347565,768.6169257817235,42.0,454302.7693874274
1970,2,1,0,Suburbs,1999.0,310.0417231102929,598.144098658853,73.0,597597.3493534779
1825,4,4,0,Rural,1986.0,307.69115113676844,586.4156098102837,6.0,418892.1141121621
2458,2,1,0,Standard,1977.0,249.48492838626564,856.6005935407416,9.0,613674.6773987504
2039,2,2,0,Downtown,1988.0,840.7282100733655,599.5494876843843,90.0,1179041.5910159065
1071,4,2,0,Standard,1986.0,404.7052624149563,386.70147379594414,49.0,590624.1667657235
6792,3,2,0,Rural,2005.0,458.24113823896505,994.6958349375053,71.0,453846.69927901385
1495,3,1,0,Standard,1969.0,409.322635912859,652.19764293744,32.0,627123.3578918969
2878,3,2,1,Premium,1976.0,0.0,1355.9361698325213,94.0,1725353.5601971466
1468,3,2,0,Suburbs,1975.0,210.71838349622723,370.4907615102963,19.0,375236.28389388986
3440,2,1,1,Suburbs,2010.0,407.56401462091645,1254.8645574485645,14.0,762839.422883788
1710,3,2,1,Downtown,2004.0,280.88744400918296,0.0,70.0,998581.2579157999
1450,1,1,1,Suburbs,1974.0,429.0882215325901,932.9747420905019,74.0,453305.53642693616
3261,3,1,0,Downtown,1960.0,388.274509579631,0.0,7.0,930576.239483376
2039,4,2,1,Standard,2023.0,219.90344015183572,0.0,27.0,768374.1660429153
3241,3,2,2,Standard,1961.0,400.6793936577337,1065.8267596905762,54.0,1052438.3185274843
2865,2,1,1,Downtown,1989.0,436.03459386556716,1427.4422042956794,55.0,1159800.439406052
2260,3,2,0,Suburbs,1980.0,442.1747714341925,627.9303292532124,54.0,670379.5898294215
1934,2,1,0,Suburbs,1961.0,245.22601739073474,788.5068000444487,28.0,527090.1141288214
3482,2,1,0,Premium,1996.0,407.0080180397458,1322.3790011711144,14.0,1466401.9063075066
1367,4,4,1,Standard,1982.0,0.0,625.592644746921,19.0,717702.1349755536
1193,3,2,2,Suburbs,2013.0,525.5814230093022,702.3454858747135,57.0,635455.4843905718
2384,4,3,0,Standard,1985.0,425.14752330799837,937.3652779366417,32.0,879709.345846414
2922,1,1,0,Standard,2016.0,319.24758137335346,1211.2724107616154,92.0,963849.2292734607
2810,2,2,1,Downtown,1990.0,445.39202889193814,0.0,46.0,1106301.0209960693
2905,3,2,1,Premium,1998.0,444.4875755726204,0.0,68.0,1592494.5034886012
2318,3,2,1,Standard,1967.0,546.8553738201275,587.1855670043387,,909681.0461193426
3235,4,3,0,Premium,2012.0,0.0,0.0,26.0,1504643.832002866
2114,5,3,1,Downtown,1982.0,,0.0,57.0,1142930.6069061905
3242,1,1,2,Standard,1981.0,291.47423364069886,0.0,17.0,730011.74908925
2286,2,2,1,Standard,1977.0,351.59853025000524,0.0,78.0,738805.1952443366
1731,3,2,1,Suburbs,2000.0,397.7878422974736,778.5628141394831,87.0,648191.8254236022
3407,2,1,1,Suburbs,2025.0,,0.0,60.0,866720.6404826713
3121,1,1,0,Downtown,2023.0,541.5653177198983,1271.0988692451485,26.0,1181595.7966226258
1998,3,2,1,Downtown,1997.0,421.0834604810124,1012.9836830476067,50.0,1000800.567280145
1425,2,2,1,Standard,1972.0,519.7757356923503,546.8002547678828,76.0,627330.7742795831
1160,4,3,2,Suburbs,1982.0,0.0,511.482389802188,64.0,601930.3265778713
3287,2,1,0,Standard,1994.0,350.1733309103892,0.0,27.0,687271.625957577
3287,2,1,0,Standard,1994.0,350.1733309103892,0.0,27.0,687271.625957577
1301,3,2,2,Premium,2024.0,426.59458197209625,0.0,14.0,1046158.6425295497
2587,3,2,1,Standard,1994.0,214.41175256880584,768.7620968892992,76.0,897114.2777434946
1840,3,2,1,Standard,2009.0,0.0,667.1621896340455,90.0,869520.2486042414
1913,1,1,2,Standard,1982.0,0.0,1014.3450155205994,47.0,609648.1677142482
2240,2,1,1,Standard,1978.0,259.690411002656,804.107921924958,50.0,695471.3482181339
600,3,2,2,Rural,1997.0,669.631726702898,307.72503152732,66.0,320478.1520252382
2127,3,2,0,Standard,2015.0,408.1984181369048,0.0,73.0,787007.5243418774
1855,3,1,1,Standard,1978.0,500.90807317902113,833.8067809813408,20.0,637564.4638979798
2032,1,1,1,Standard,2009.0,150.0,0.0,96.0,704896.5273343849
3661,3,2,1,Standard,2006.0,413.51252163101606,1264.5656314308012,84.0,1205297.4447636309
1211,3,2,1,Standard,1971.0,,456.86862430546455,77.0,642183.4820483242
918,3,2,0,Suburbs,1978.0,413.7578424622548,541.7757899837574,90.0,628453.3526584007
2327,5,3,2,Premium,1977.0,307.4051395362932,718.6231488600832,67.0,1756005.3738302542
1815,3,2,0,Premium,1969.0,261.29616542147016,508.6576208645979,54.0,1174878.593382122
1422,3,1,0,Suburbs,2021.0,0.0,425.2728816056676,63.0,579922.9612546989
2428,2,2,0,Suburbs,1990.0,480.5237025933514,650.4004770490085,4.0,579240.6359100214
2151,2,2,0,Downtown,1960.0,383.2124972201193,1029.0766905981463,100.0,1115694.2067395982
2470,2,1,2,Premium,1967.0,526.5983878178795,838.8472511778668,28.0,1212571.210854832
2627,3,2,0,Standard,1976.0,364.5948714765939,0.0,49.0,788340.3078870081
3182,2,2,0,Rural,1970.0,327.9184861589836,1451.3328837871102,1.0,410635.28035754175
1060,1,1,0,Downtown,2008.0,314.4404890604885,423.73398439473533,100.0,880468.4389606386
2688,1,1,0,Standard,2019.0,0.0,1166.9173559897165,22.0,598049.7808222349
692,3,1,1,Standard,1998.0,316.90979742366363,0.0,70.0,481755.2719486434
1002,3,2,1,Suburbs,1965.0,394.2745619550358,0.0,10.0,364157.37272949744
1908,3,1,1,Suburbs,1999.0,253.7897227131369,0.0,40.0,505974.60360095237
1184,4,3,0,Standard,2003.0,325.7632190050226,579.0709493504727,66.0,688945.6159147242
2750,3,1,0,Rural,1960.0,309.10555240787346,999.1298292119485,13.0,375236.407812499
1791,1,1,1,Downtown,1976.0,518.9442408168212,624.460371505216,79.0,852354.0050051726
2156,3,2,0,Rural,1988.0,0.0,0.0,49.0,367863.19750218623
3117,3,1,2,Standard,1961.0,265.52958433746994,0.0,80.0,891305.3306538442
2106,3,1,1,Premium,1979.0,264.02383286008444,947.7528434009356,18.0,1117240.2460676776
1743,3,2,0,Suburbs,2021.0,505.37545285950364,550.9574020927264,57.0,648738.5598451782
962,2,2,0,Standard,1963.0,609.9855161754338,728.1080631754943,92.0,667967.150328993
1817,2,2,0,Suburbs,2024.0,354.58381823116923,762.1918499479667,89.0,676875.8460547288
2594,1,1,0,Suburbs,1980.0,498.47591247628407,851.1677890269277,17.0,531654.1924346823
2410,3,2,0,Suburbs,1987.0,,552.8600452087567,46.0,620958.8978802802
954,1,1,0,Standard,1985.0,517.2143379198292,200.0,72.0,462632.7536420406
